,AGE,BOTTLER,BRAND,Body,CASK TYPE,CHILL FILTERED,Coutry of origin,COLOURING,COMPANY,COUNTRY,Classification,FINISH,FLAVOUR,GRAPE,GRAPE TYPE,Main_Category,NOSE,PALATE,Price,Product_Variant,REGION,SIZE,STYLE,Sub_Category,Sub_Sub_Category,TEMPERATURE,TYPES,Unnamed: 0,VINTAGE,product description,VOLUME
775,,,['MORPHEUS'],,,,Indian,,,['INDIA'],,,,,,Spirits ,,,400.00,MORPHEUS BLUE XO_180ML,,"['750ML', '375ML', '180ML']",,cognac-brandy,Brandy,,['BRANDY'],503,,"HoneyBee is a
smooth and rich-tasting drink that regularly features under the most
pocket-friendly Brandy brands in India. Its distinct flavour can be attributed
to the strong presence of honey that makes HoneyBee Brandy taste deliciously
sweet., This Grape
Brandy is Pale Golden in colour. Flavour is flowery, Oakiness, Vanilla Spiced
and Mellow, subtle and pronouncedly aromatic with a sweet finish.",180
776,['NO AGE STATEMENT'],,['Paul John'],,,,Indian,,,['INDIA'],['BRANDY'],,,,,Spirits ,,,15000.00,PAUL JOHN XO BRANDY_750ML,['GOA'],['750ML'],,cognac-brandy,Brandy,,,504,,"HoneyBee is a
smooth and rich-tasting drink that regularly features under the most
pocket-friendly Brandy brands in India. Its distinct flavour can be attributed
to the strong presence of honey that makes HoneyBee Brandy taste deliciously
sweet., This Grape
Brandy is Pale Golden in colour. Flavour is flowery, Oakiness, Vanilla Spiced
and Mellow, subtle and pronouncedly aromatic with a sweet finish.",750
777,,,['Pisco Cuatro Gallos'],,,,Imported,,,"['PERU', 'CHILE']",['PISCO'],,,,,Spirits ,,,6230.00,CUATRO GALLOS ACHOLADO DE PUROS PISCO_700ML,['ICA VALLEY'],['700ML'],,cognac-brandy,Pisco,,,505,,"Rich, fruity aromas extracted
through the finest distillation process that recreates a sensory treat as it
glides down smoothly with each sip.<o:p></o:p>, Nose - Fruity aromas.<o:p></o:p>, Colour - Rich golden yellow., Taste - Rich and fruity.
Full-bodied and warm Our state-of-the-art technology and a wide distributor
base even in foreign markets has ensured market penetration and brand
recognition on an international scale.",700
778,,,['Pisco Cuatro Gallos'],,,,Imported,,,"['PERU', 'CHILE']",['PISCO'],,,,,Spirits ,,,4420.00,CUATRO GALLOS QUEBRANTA PURO PISCO_700ML,['ICA VALLEY'],['700ML'],,cognac-brandy,Pisco,,,506,,"Rich, fruity aromas extracted
through the finest distillation process that recreates a sensory treat as it
glides down smoothly with each sip.<o:p></o:p>, Nose - Fruity aromas.<o:p></o:p>, Colour - Rich golden yellow., Taste - Rich and fruity.
Full-bodied and warm Our state-of-the-art technology and a wide distributor
base even in foreign markets has ensured market penetration and brand
recognition on an international scale.",700
779,,,['TABERNERO'],,,,Imported,,,"['PERU', 'CHILE']",['PISCO'],,,,,Spirits ,,,12855.00,LA BOTIJA PISCO QUEBRANTA_2000ML,,"['2000ML', '700ML']",,cognac-brandy,Pisco,,,507,,"Rich, fruity aromas extracted
through the finest distillation process that recreates a sensory treat as it
glides down smoothly with each sip.<o:p></o:p>, Nose - Fruity aromas.<o:p></o:p>, Colour - Rich golden yellow., Taste - Rich and fruity.
Full-bodied and warm Our state-of-the-art technology and a wide distributor
base even in foreign markets has ensured market penetration and brand
recognition on an international scale.",2000
780,,,['TABERNERO'],,,,Imported,,,"['PERU', 'CHILE']",['PISCO'],,,,,Spirits ,,,3700.00,LA BOTIJA PISCO QUEBRANTA_700ML,,"['2000ML', '700ML']",,cognac-brandy,Pisco,,,507,,"Rich, fruity aromas extracted
through the finest distillation process that recreates a sensory treat as it
glides down smoothly with each sip.<o:p></o:p>, Nose - Fruity aromas.<o:p></o:p>, Colour - Rich golden yellow., Taste - Rich and fruity.
Full-bodied and warm Our state-of-the-art technology and a wide distributor
base even in foreign markets has ensured market penetration and brand
recognition on an international scale.",700
781,,,['TABERNERO'],,,,Imported,,,"['PERU', 'CHILE']",['PISCO'],,,,,Spirits ,,,6500.00,PISCO MOSTO VERDE TORONTEL PISCO_500ML,,['500ML'],,cognac-brandy,Pisco,,,508,,"Indulge
in the taste of excellence and experience the enriched XO blended premium
brandy in the subline allure of Morpheus blue. A true embodiment of understated
perfection. Named after the Greek God of Dreams.<o:p></o:p>, Its
intense flavor leaves you with an epic aroma &amp; rich aftertaste. This brand
will provide an exotic experience to the Premium Brandy lovers., Nose: Intense fruity and floral top
note, complimented with dark dried fruits like raisin, prune &amp; nuts in the
base note., Palate: Heavy bodied sweet like honey with a lingering effect of
matured oaky vanilla and caramel., <u1:p></u1:p>
<u1:p></u1:p>
, Finish:
Luxuriously smooth and long finish.",500
782,,,['IMPERIAL'],,,,Imported,,,['EUROPE'],,,,,,Spirits ,,,2690.00,IMPERIAL XII VSOP_700ML,,['700ML'],,cognac-brandy,Brandy,,['BRANDY'],509,,"Indulge
in the taste of excellence and experience the enriched XO blended premium
brandy in the subline allure of Morpheus blue. A true embodiment of understated
perfection. Named after the Greek God of Dreams.<o:p></o:p>, Its
intense flavor leaves you with an epic aroma &amp; rich aftertaste. This brand
will provide an exotic experience to the Premium Brandy lovers., Nose: Intense fruity and floral top
note, complimented with dark dried fruits like raisin, prune &amp; nuts in the
base note., Palate: Heavy bodied sweet like honey with a lingering effect of
matured oaky vanilla and caramel., <u1:p></u1:p>
<u1:p></u1:p>
, Finish:
Luxuriously smooth and long finish.",700
783,,,['CHRISTIAN DROUIN'],,,,Imported,,,['FRANCE'],,,,,,Spirits ,,,9900.00,LE CALVADOS DE CHRISTIAN DROUIN_700ML,,['700ML'],,cognac-brandy,Brandy,,,510,,"Indulge
in the taste of excellence and experience the enriched XO blended premium
brandy in the subline allure of Morpheus blue. A true embodiment of understated
perfection. Named after the Greek God of Dreams.<o:p></o:p>, Its
intense flavor leaves you with an epic aroma &amp; rich aftertaste. This brand
will provide an exotic experience to the Premium Brandy lovers., Nose: Intense fruity and floral top
note, complimented with dark dried fruits like raisin, prune &amp; nuts in the
base note., Palate: Heavy bodied sweet like honey with a lingering effect of
matured oaky vanilla and caramel., <u1:p></u1:p>
<u1:p></u1:p>
, Finish:
Luxuriously smooth and long finish.",700
784,['NO AGE STATEMENT'],,['ST-REMY'],,,,Imported,,,['FRANCE'],['XO'],,,,,Spirits ,,,4500.00,ST REMY AUTHENTIC XO BRANDY_700ML,,['700ML'],,cognac-brandy,Brandy,,,511,,,700
785,,,['ST-REMY'],,,,Imported,,,['FRANCE'],['VSOP'],,,,,Spirits ,,,3450.00,ST REMY MARTIN AUTHENTIC VSOP BRANDY_750ML,,"['750ML', '375ML']",,cognac-brandy,Brandy,,,512,,"Cuatro G's
Pisco Puro Acholado: A delicious and complex Pisco.Fruit, flowers and roasted
feeling at first. When you turn the glass it gives rich aromas of banana,
apple, peach, mango, lemon, orange and mandarin; as well as rose petals, orange
blossom and pecans., Sweet and warm
also with hints of honey, mint, peach, eggfruit and orange zest. Well balanced
Pisco with a long and sweet finish.",750
786,,,['ST-REMY'],,,,Imported,,,['FRANCE'],['VSOP'],,,,,Spirits ,,,2000.00,ST REMY MARTIN AUTHENTIC VSOP BRANDY_375ML,,"['750ML', '375ML']",,cognac-brandy,Brandy,,,512,,"Pisco is a colorless or
yellowish-to-amber colored brandy produced in winemaking regions of Peru and
Chile. Made by distilling grape wine into a high-proof spirit, it was developed
by 16th century Spanish settlers as an alternative to orujo, a pomace brandy
that was being imported from Spain., Colourless pisco, clean with
good brightness, moderately aromatic, harmonious, complex, with sweet, floral
and citric sensations. Sweet on entering the mouth, rounded with good
consistency and pleasant mouth aroma. Medium persistence and excellent
composition which leaves the complexity of its sensations in the memory.",375
787,,,['BISQUIT &amp; DUBOUCHE'],,,,Imported,,,['FRANCE'],,,,,,Spirits ,,,7200.00,BISQUIT &amp; DUBOUCHE COGNAC_750ML,,['750ML'],,cognac-brandy,Cognac,,['COGNAC'],513,,"The
typical characteristics of this variety is immediately sensed. On the palate,
it is very round and slightly fruity with aromas of vegetables.<o:p></o:p>, This
Pisco’s fineness is the result of a rigorous selection of grapes and a
winemaking that combines tradition and high technology. Slow distillation with
French copper stills carefully ends the process. , <span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'>Nose: The aroma of pisco combines nice wooden shades and
sweetish fruit notes that complement the floral nuances.<o:p></o:p>, Palate: Pisco has perfectly balanced taste with a slight
tinge of oak, hints of fruit., <br style=""-webkit-tap-highlight-color: transparent !important;""/>
, Finish: The finish is long and refreshing.",750
788,['20 YEARS OLD'],,['CASTAREDE'],,,,Imported,,,['FRANCE'],['XO Armagnac'],,,,,Spirits ,,,13900.00,CASTAREDE BAS ARMAGNAC XO_750ML,['Bas Armagnac'],['750ML'],,cognac-brandy,Cognac,,,514,,"The
typical characteristics of this variety is immediately sensed. On the palate,
it is very round and slightly fruity with aromas of vegetables.<o:p></o:p>, This
Pisco’s fineness is the result of a rigorous selection of grapes and a
winemaking that combines tradition and high technology. Slow distillation with
French copper stills carefully ends the process. , <span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'>Nose: The aroma of pisco combines nice wooden shades and
sweetish fruit notes that complement the floral nuances.<o:p></o:p>, Palate: Pisco has perfectly balanced taste with a slight
tinge of oak, hints of fruit., <br style=""-webkit-tap-highlight-color: transparent !important;""/>
, Finish: The finish is long and refreshing.",750
789,,,['DELAMAIN'],,,,Imported,,,['FRANCE'],,,,,,Spirits ,,,14900.00,DELAMAIN PALE &amp; DRY COGNAC GRAND CHAMPAGNE_700ML,,['700ML'],,cognac-brandy,Cognac,,,515,,"It is the result of the interruption of the fermentation of
the Quebranta grape must. In sight, clean, transparent, colorless and
bright. On the nose, there are aromas of dried fruits but with a slight
mineral note; Very velvety in the mouth, leaving a pleasant and long
finish of dried fruits. For the production 10.5 kilos of grapes are used per
liter., <strong><span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; font-weight: normal;'>Appearance</strong><strong><span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'>:</strong><span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'> Clean, colorless and bright.<o:p></o:p>, <strong><span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; font-weight: normal;'>Aroma</strong><strong><span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'>:</strong><span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'> Sweet and herbaceous at the same time, like chamomile
and lemongrass and traces of citrus.<o:p></o:p>, <strong><span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; font-weight: normal;'>Taste</strong><strong><span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'>:</strong><span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'> Notes of lime and jasmine, with a sweet ending.",700
790,,,['HENNESSY'],,,,Imported,,,['FRANCE'],,,,,,Spirits ,,,546133.00,HENNESSEY RICHARD COGNAC_700ML,,['700ML'],,cognac-brandy,Cognac,,['COGNAC'],516,,"Double matured.imperial xii vsop has
distinguished and harmonious taste which is achieved by Double maturation:
primal oak cask ageing that is followed by cherry wood finish, giving imperial
xii Vsop stronger notes of dried fruits and walnut., <span style='font-size:10.0pt;
font-family:""Arial"",""sans-serif""'>Rich taste brandy produced through twelve
stages of production, by aging in barrels gets dark. <span style='font-family: Arial, ""sans-serif""; font-size: 10pt;'>Amber color and aroma of dried fruit with
floral notes.",700
791,,,['HENNESSY'],,,,Imported,['Yes'],,['FRANCE'],['VS'],,,,,Spirits ,,,6640.00,HENNESSY V S_750ML,,"['180ML', '50ML', '750ML']",,cognac-brandy,Cognac,,,517,,"The highly-awarded Calvados Selection from the Domfort region
of Calvados is made from a unique mix pears and apples in the region, which
gives the drink a distinctly fruity expression. Often considered the entry
spirit into the world of Calvados, the Christian Drouin Calvados Selection
makes a delightful after-drink aperitif and a fruity, flavoursome addition to a
cocktail., The fresh pear aroma strikes the first note when sipping on
Calvados Selection. Apple and pear flavours follow in the palate, with floral
and cider hints and baking spice bringing the orchard harvest alive. A sweet,
light and slightly herbaceous finish reminiscent of citrus and apple seeds
brings up the rear in this thoroughly satisfying drink.",750
792,,,['HENNESSY'],,,,Imported,,,['FRANCE'],['VSOP'],,,,,Spirits ,,,11603.00,HENNESSY VSOP COGNAC_700ML,,['700ML'],,cognac-brandy,Cognac,,,518,,"XO illustrates the legacy of
our previous Master Blender, Martine Pain. She created rich and complex brandy,
her interpretation of French aromatic intensity, while remaining true to the
style of the House. In the past decades, St-Remy XO became the obvious trade-up
in the brand category. The satisfaction of a generous superior taste for the
savvy, bon vivant ones., Luminous amber color, tinted
with subtle and rich red hues. Mature nose underpinned by delicate oak and
vanilla aromas, layered with hints of ripe fruits and honey. Subtle notes of
wood and vanilla are enriched with flavors of gingerbread, candied apricots,
dates, figs and nuts. the taste is subtly spicy and offers a long finish.",700
793,,,['HENNESSY'],,,,Imported,['Yes'],,['FRANCE'],['XO'],,"['BLACK PEPPER', 'CINNAMON', 'DARK CHOCOLATE', 'DRIED FRUIT', 'PRUNES']",,,Spirits ,,,37384.00,HENNESSY X O_700ML,,['700ML'],,cognac-brandy,Cognac,,,519,,"ST-Remy VSOP embodies the
iconic and historical tatse of ST-Remy. It is a translation of the original
recipe that made ST-Remy renowned around the Globe. The right choice for a
great authentit taste. St-Remy VSOP is excellent neat, on ice or with a simple
mixer., Amber-yellow in colour with
golden glints. The alcohol notes arte quickly replaced by rich fruity aromas of
cherry, gooseberry and wild strawberry. Floral notes subtly blend with the
woody and vanilla tones of oak. On the palate round and smooth, fruits aromas
and wood combine into an oaky vanilla finish.",700
794,,,['MARTELL'],,,,Imported,,,['FRANCE'],['VS'],,,,,Spirits ,,,3750.00,MARTELL V S COGNAC_700ML,,['700ML'],,cognac-brandy,Cognac,,,520,,"ST-Remy VSOP embodies the
iconic and historical tatse of ST-Remy. It is a translation of the original
recipe that made ST-Remy renowned around the Globe. The right choice for a
great authentit taste. St-Remy VSOP is excellent neat, on ice or with a simple
mixer., Amber-yellow in colour with
golden glints. The alcohol notes arte quickly replaced by rich fruity aromas of
cherry, gooseberry and wild strawberry. Floral notes subtly blend with the
woody and vanilla tones of oak. On the palate round and smooth, fruits aromas
and wood combine into an oaky vanilla finish.",700
795,,,['MARTELL'],,,,Imported,,,['FRANCE'],,,,,,Spirits ,,,5650.00,MARTELL VSOP_700ML,,['700ML'],,cognac-brandy,Cognac,,,521,,"An e<span style=""font-size: 10pt; font-family: Tahoma, sans-serif; background-image: initial; ﻿﻿exceptional Cognac made almost exclusively
of four crus – Grande Champagne, Petite Champagne, Fin Bois and Bon Bois.
B&amp;D V.S.O.P is slowly matured in French oak barrels for a minimum of 4
years. Discover the flavor of B&amp;D V.S.O.P Cognac., An excellent Cognac to
drink neat. To enjoy it to the fullest, sip the liquid and savour its sweetness,
rich aroma and age. Taking small sips allows the Cognac to expand in the mouth,
delivering an intense and aromatic experience.<o:p></o:p>, Colour: - Warm amber.<o:p></o:p>, Nose: - An aromatic
bouquet focused on a core of ripe fruit including dry apricot and honey – as
well as sweet spices – cinnamon and cloves – underlined by floral nuances
including rose., Taste: - Appreciated
for its subtle interplay of aromas, V.S.O.P Cognac is smooth and mellow with an
everlasting finish, characterized by notes of honeysuckle, citrus and mango.",700
796,,,['MARTELL'],,,,Imported,['Yes'],,['FRANCE'],['VSOP'],,,,,Spirits ,,,5650.00,MARTELL VSOP RED BARREL COGNAC_700ML,,['700ML'],,cognac-brandy,Cognac,,,522,,"By the rules, XO Armagnac must
have at least 10 years in oak and 10 years old for the Hors d'Age. We massively
over-deliver by ageing our Hors d'Age and XO a minimum of 20 years., Nose: Powerful and warm
combining notes of fruits and spices., Mouth: Full, harmonious
with scents of glazed ripe plums, toast oak followed with arrays of spices,
nutmeg mixed with fruit. Hints of rancho. Smooth long tasting finish.",700
797,,,['MARTELL'],,,,Imported,['Yes'],,['FRANCE'],['XO AND NAPEOLEAN'],,"['BRIOCHE', 'CINNAMON', 'GINGER', 'NUTMEG', 'RAISINS', 'SULTANA']",,,Spirits ,,,16900.00,MARTELL X O_700ML,,['700ML'],,cognac-brandy,Cognac,,,523,,"The Pale &amp; Dry XO is a
blend produced exclusively from the Grande Champagne Area, first growth of Cognac and aged for many years. Light amber robes, extremely bright, clear and
shot through with flashes of gold Remarkably delicate elegance and distinction., The nose is full and thick with floral notes,
a little oak and vanilla spice with a touch of rancio, some leather. The palate
is supple and rounded with plenty of fruit. Quite floral with a herbal note.
The finish is long and balanced.",700
798,,,['Remy Martin'],,,,Imported,,,['FRANCE'],['VSOP'],,,,,Spirits ,,,9900.00,REMY MARTIN VSOP_700ML,,['700ML'],,cognac-brandy,Cognac,,,524,,"Richard
Hennessy Cognac is an exceptional Cognac that pays tribute to the founder of
the House of Hennessy. Drawing on some two hundred years of knowledge, talent,
expertise and passion, this blend is a unique assemblage of over 100
eaux-de-vie matured to their fullest. Some have been selected in the early 19th
Century then nurtured by the ancestors of Yann Fillious, 7th generation of
Master Blenders from the same family. Richard Hennessy Cognac, a Cognac of true
grace, individuality and style., Richard Hennessy Cognac
which is carefully distilled at Hennessy is adored for its smoky, tobacco, apricot and vanilla flavor
notes.",700
799,,,['Remy Martin'],,,,Imported,,,['FRANCE'],['XO'],,,,,Spirits ,,,32000.00,REMY MARTIN XO EXCELLENCE COGNAC_700ML,,['700ML'],,cognac-brandy,Cognac,,,525,,"<span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'>Hennessy V.S is a cognac
produced by Hennessy, a French company that has been in operation since 1765.
The ""V.S"" stands for ""Very Special"", and this cognac lives
up to its name. It is made from a blend of over 40 different eaux-de-vie, which
are then aged for at least two years in French oak barrels. This results in a
smooth, full-bodied cognac with notes of vanilla, spice, and dried fruit.
Hennessy V.S is perfect for enjoying neat or on the rocks.<o:p></o:p>, The Cognac grading system
was actually created by Maurice Hennessy in 1865. Hennessy V.S. (very special)
cognac is the quintessential Cognac., Woody and nutty, with a little sweetness.
Develops rounded floral notes, with elements of berries, vanilla spice and
plenty of oak later on.",700
800,['NO AGE STATEMENT'],,['SUNTORY'],,,,Imported,,,['JAPAN'],,,,,,Spirits ,,,5000.00,SUNTORY WHISKY TOKI_700ML,,['700ML'],['BLENDED'],world-of-whiskey,Blended,,,526,,"Hennessy VSOP privilege is a
well-balanced blend of over 60 beaux-de-vie, matured exclusively in French oak.
The palate offers notes of smooth vanilla, cinnamon, candied fruit, crystallized
ginger and spicy oak., Color: Flamboyant mahogany with light tones.<o:p></o:p>, Nose: Releases very mature notes, evoking the aroma of
fresh fruit coupled with a sensation of suppleness that settles in to
underscore the harmony of this cognac.<o:p></o:p>, Palate: The sensation of full body deepens with the flavors
of juicy fruits, vanilla, spices and mild tobacco also provided by the vigor of
the younger beaux-de-vie.",700
801,['NO AGE STATEMENT'],,['AKASHI'],,,,Imported,,,['JAPAN'],,,,,,Spirits ,,,3350.00,AKASHI RED SINGLE MALT_500ML,,['500ML'],['BLENDED'],world-of-whiskey,Blended,,,527,,"The original 'extra-old' cognac, first bottled in 1870 by
Maurice Hennessy for family and friends. Darker and much more complex than the
VSOP, with appealing leather and tobacco notes and a touch of spice ? a great
cigar Cognac., ""Arial"",""sans-serif"";
mso-bidi-font-weight:bold'>Nose:<span style='font-size:10.0pt;
font-family:""Arial"",""sans-serif""'> A rich, fruity palate with prunes,
Corinth raisins and sticky toffee pudding.<o:p></o:p>, ""Arial"",""sans-serif"";
mso-bidi-font-weight:bold'>Palate:<span style='font-size:10.0pt;
font-family:""Arial"",""sans-serif""'> Dark chocolate and over-ripe plums. A
little sultana character, cocoa butter and spice.<o:p></o:p>, Finish:,  Spicy, vanilla-led finish with all
kinds of dark fruits.",500
802,['NO AGE STATEMENT'],,['AKASHI'],,,,Imported,,,['JAPAN'],,,,,,Spirits ,,,6490.00,AKASHI TOJI BLENDED WHISKY_700ML,,['700ML'],['BLENDED'],world-of-whiskey,Blended,,,528,,"Martell VS Single Distillery marries spirits from a single
distillation source in the Cognac region, in France, for a richer and more
intense expression of the Martell distillation style. Among the great cognac
houses, Martell double distils exclusively clear wines – from which all
sediments have been removed – in order to preserve the authentic fruity aromas
of the grapes, and reveal an extreme finesse, that are hallmarks of the Martell
style. Taking this approach further, each bottle of Martell VS Single
Distillery is blended from eaux-de-vie derived from a single distillation
source. In this supremely smooth blend, the luscious fruity aromas associated
with Martell are truly taken to new heights., <span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'>Nose<b>: </b><span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'>Grandes
and Petites Champagnes shine bright, with a nice balance of delicacy, freshness
and the glossy fruit aromas of Mirabelle plums / greengages, combined with
floral notes such as hawthorn or wild rose.<o:p></o:p>, <span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'>Palate: <span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'>A
strong and coated first bite where those fruity and flowery notes shine again
leaving in the mouth - as the tasting goes by - that characteristic layout of
the Champagnes, combined with body and softness developed whilst ageing in
thin-grained oak barrels. The soft and balanced finale is quite remarkable for
a VS.",700
803,['NO AGE STATEMENT'],,['AKASHI'],,,,Imported,,,['JAPAN'],,,,,,Spirits ,,,4460.00,AKASHI WHITE OAK_500ML,,"['700ML', '500ML']",['BLENDED'],world-of-whiskey,Blended,,,529,,"Martell
vsop medallion (very superior old pale) is a cognac blended from old
beaux-de-vie chosen from amongst the best crus in the cognac region. Martell
oblige cognac is so named after the old French saying, 'nobles oblige', that
refers to the obligations of the nobility., Golden amber. Lime and liquorice, crystallised
fruit (raisin), notes of oak wood (fine grain and hazelnut) and a slight rancio
note. Soft and full bodied, dry fruits, oak and a hint of sweetness.",500
804,,,['NIKKA'],,,,Imported,,,['JAPAN'],,,,,,Spirits ,,,16500.00,NIKKA WHISKY SUPER_700ML,,['700ML'],,world-of-whiskey,Blended,,['WHISKY'],530,,"Darker
and more complex than the vs, this is a great after-dinner cognac, but will
also add spice to a range of good cocktails. Rich, smooth and mellow., <font face=""Arial, sans-serif""><span style=""font-size: 10pt;"">Aroma: the aroma is
intense with notes of apricots, <span style=""font-size: 13.3333px;"">Chito<span style=""font-size: 10pt;""> melon, florals, and yellow plums., Taste: the flavor profile
leans toward summer fruits, a hint of vanilla, and oak spices., Finish: the finish is
medium length and slightly sweet with a hint of brittle toffee.",700
805,,,['SUNTORY'],,,,Imported,,,['JAPAN'],,,,,,Spirits ,,,25000.00,SUNTORY WHISKY CHITA_700ML,,['700ML'],,world-of-whiskey,Blended,,['WHISKY'],531,,"<strong><span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; font-weight: normal;'>Martell
Xo</strong><span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'> is a refined and an elegant cognac with an
amazing taste. This drink is produced from high quality grapes alcohols which
have been aging in the oak barrels for 35-40 years. Martell Xo has a flavor of
vanilla and almond and its aftertaste is deep, with rich fruity flavor. This
spirit is recommended to be served as a digestif., The brilliant XO from Martell, this is a soft, mellow cognac
with hints of rancio, citrus, blossom and walnut, This is made by blending
eaux-de-vie from both the Borderies and Grande Champagne regions.",700
806,,,['TENJAKU'],,,,Imported,,,['JAPAN'],,,,,,Spirits ,,,3600.00,TENJAKU WHISKY_700ML,,['700ML'],['BLENDED WHISKY'],world-of-whiskey,Blended,,,532,,"In 1927, Andre Renaud, Remy
Martin's owner and Cellar Master creates the very first VSOP Fine Champagne.
This prestigious appellation, Fine Champagne Cognac, will be officially
recognized as an AOC 11 years later. A truly visionary &amp; audacious decision.
Remy Martin VSOP embodies the perfect harmony of powerful and elegant aromas.
It is the symbol of the Cellar Master's art of Blending., Dominant note of Vanilla,
followed with ripe apricot, baked apple and elegant floral note. On the palate
ripe fruits and subtle notes of liquorice. Body is well balanced &amp;
structures; multi layered.",700
807,['NO AGE STATEMENT'],,['BUSHMILLS'],,,,Imported,,,['IRELAND'],,,,,,Spirits ,,,6230.00,BUSHMILLS BLACK BUSH IRISH_700ML,,['700ML'],,world-of-whiskey,Blended,,,533,,"Remy Martin XO Excellence is
the signature of our Cellar Master who with his expertise, manage to blend
hundreds of eau-de-vie. This art of blending allows to perfectly expressing the
full aromatic complexity of this XO Fine Champagne cognac., Wide spectrum of aromas of
late summer fruits, combines with rich floral notes of white flowers such as
jasmine on the palate mature flavors of juicy plums, candied oranges, with a
hint of hazelnuts and cinnamon. Body is Velvety, rich and lingering.",700
808,,,['JAMESON'],,,,Imported,,,['IRELAND'],,,,,,Spirits ,,,3750.00,JAMESON BLACK BARREL TRIPLE DISTILLED IRISH_750ML,,['750ML'],,world-of-whiskey,Blended,,,534,,"An
exquisite blended whisky, it is a marriage between Suntory's
Yamazaki, Hakushu and Chita. To the nose, it is fresh and light with a fruity
aroma derived from green apple, a soothing touch of honey, a speciality of
Chita, wrapped in pleasant basil., Nose: Soft orchard fruits and thyme honey are joined by a
helping of peppermint in the backdrop., Palate: More green apple on the palate leads
along bright citrus notes from pink grapefruit. Bitter herbs, toasted
almonds and vanilla oak linger underneath., Finish: White pepper and ginger add spice to
the finish.",750
809,,,['JAMESON'],,,,Imported,,,['IRELAND'],,,,,,Spirits ,,,3000.00,JAMESON STOUT EDITION WHISKY_750ML,,['750ML'],,world-of-whiskey,Blended,,,535,,"Akashi whisky is the only whisky in the world
that is made by a toji (grand-master in the art of sake making) by implementing
sake making methodologies into the whisky making process. The distill pot used
is smaller than those used by both Scottish and other Japanese distilleries,
which in turn, decreases the levels of fusel alcohol. As a result, Akashi
whisky does not require as long of an ageing process, while its core malt (cask
strength) is smooth and delicate., <strong><span style=""font-size: 10pt; font-family: Arial, sans-serif; font-weight: normal;"">Nose:</strong> orange
peel, ginger, honey.<o:p></o:p>, <strong><span style=""font-size: 10pt; font-family: Arial, sans-serif; font-weight: normal;"">Palate:</strong> sweet
cake, vanilla.<o:p></o:p>, Finish:,  medium,
light honey finish.",750
